SMILES,pIC50,num_atoms,logP
OCC1CCC(n2cnc3c(I)ncnc32)O1,0.08,17,1.1008
O=[N+]([O-])c1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,0.04,26,1.364
CC(=O)Nc1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,0.04,27,1.4142
COc1cc(OC)nc(N=C(O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,,23,-1.2349
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,0,23,4.5488
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,0,31,4.1057
Cc1c(Cl)ccc(Cc2ccc(Cl)cc2Cl)c1Cl,0,18,6.19942
Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl,0,18,6.19942
Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,0,18,6.19942
Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl,0,18,6.19942
Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl,0,18,6.19942
Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl,0,18,6.19942
Cc1cc(Cc2ccc(Cl)c(Cl)c2)c(Cl)cc1Cl,0,18,6.19942
Cc1cc(Cl)c(Cl)cc1Cc1ccc(Cl)cc1Cl,0,18,6.19942
Cc1cc(Cl)c(Cl)cc1Cc1c(Cl)cccc1Cl,0,18,6.19942
O=[n+]1cnn(O)c2ccccc21,0.65,12,0.1881
COCCOCCOc1ccc(OCCOCCOC)cc1,0.02,22,1.7702
COCCOCCOc1cccc(OCCOCCOC)c1,0.02,22,1.7702
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCOCCOCCOCCO2,0,56,3.11480000000001
COC(=O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],0,25,4.8459
Cc1cn(C2OC(CO)CC2F)c(=O)[nH]c1=O,,17,-0.53708
O=C(Cc1ccccc1)NCCNCC(O)OCc1ccccc1,0.03,24,1.4701
CC(C)C(=O)NCCNCC(O)COCc1ccccc1,0.12,21,0.925900000000001
CC(C)(C)NCC(O)COCCc1ccccc1,0.01,18,1.9947
O=C(Cc1ccccc1)NCCNCC(O)COCCc1ccccc1,0.03,26,1.5551
CC(C)C(=O)NCCNCC(O)COCCc1ccccc1,0.11,22,0.968400000000001
O=C(Cc1ccccc1)NCCNCC(O)COCCCc1ccccc1,0.01,27,1.9452
CC(C)C(=O)NCCNCC(O)COCCCc1ccccc1,0.04,23,1.3585
CC(C)(C)NCC(O)COCCOc1ccccc1,0.01,19,1.831
O=C(Cc1ccccc1)NCCNCC(O)COCCOc1ccccc1,0.04,27,1.3914
CC(C)C(=O)NCCNCC(O)COCCOc1ccccc1,0.16,23,0.8047
O=C(Cc1ccccc1)NCCNCC(O)COCC=Cc1ccccc1,0.01,27,2.0258
CC(C)C(=O)NCCNCC(O)COCC=Cc1ccccc1,0.04,23,1.4391
O=C(Cc1ccccc1)NCCNCC(O)COC1CCCc2ccccc21,0,28,2.39
CC(C)C(=O)NCCNCC(O)COC1CCCc2ccccc21,0.02,24,1.8033
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,0,17,3.40602
N#Cc1cc2ccccc2nc1Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,0,29,4.68528
CC1(C)OC(c2ccco2)CN1C(=O)C(Cl)Cl,0,17,2.7193
CNC(=O)N(C)C(=O)Nc1cc(C(=O)OC)ccc1F,0.04,20,1.4154
CNC(=O)N(C)C(=O)Nc1cc([N+](=O)[O-])ccc1F,0.03,19,1.537
CNC(=O)N(C)C(=O)Nc1cc(S(=O)(=O)C(C)C)ccc1F,0.02,22,1.8109
NC(=O)NS(=O)(=O)Cc1ccccc1,0.65,14,0.1847
CNC(=O)NS(=O)(=O)Cc1ccccc1,0.36,15,0.4454
CN(C)C(=O)NS(=O)(=O)Cc1ccccc1,0.16,16,0.7876
CNC(=O)N(C)S(=O)(=O)Cc1ccccc1,0.16,16,0.7876
CNC(=O)NS(=O)(=O)c1cccnc1,,14,-0.3007
CNC(=O)N(C)S(=O)(=O)c1cccnc1,0.91,15,0.0414999999999999
CCC1(c2ccncc2)CCC(=O)NC1=O,0.07,16,1.166
CN(C)C=Nc1ccn(C2CCC(CO)O2)c(=O)n1,0.73,19,0.1346
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,0,26,4.60028
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,0.01,48,2.2016
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCO)Cc2ccccc2)OC1=O,0.02,47,1.7935
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N2CC(OCOC)C(OCOC)C2)Cc2ccccc2)OC1=O,0.01,55,2.16320000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOCOCCOC)Cc2ccccc2)OC1=O,0,53,2.43830000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cscn2)NC(=O)C(CC(=O)N2CCOCC2)c2ccccc2)OC1=O,0,47,2.8599
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cc[nH]n2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,0.01,48,2.2016
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cccs2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,0,48,3.54
COCCNCc1cc2cc(S(N)(=O)=O)sc2s1,0.05,18,1.3462
NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,0.2,17,0.692100000000001
CSCCNCc1cc2cc(S(N)(=O)=O)sc2s1,0.01,18,2.0628
CS(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1,0.08,19,1.0783
NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,0.11,19,0.9739
NS(=O)(=O)c1cc2cc(CNCCF)sc2o1,0.06,17,1.2008
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,0,23,5.45548
O=c1[nH]c(=S)ccn1C1C=CC(CO)O1,0.44,15,0.35179
Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=S,0.13,16,0.88421
O=c1[nH]c(=S)ccn1C1CCC(CO)O1,0.27,15,0.57579
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,0,23,2.41582
CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.64,28,0.192799999999999
Nc1nc(Cl)c2ncn(C3CCC(CO)O3)c2n1,0.19,18,0.7318
CC(C)c1cccc(S(N)(=O)=O)c1,0.03,13,1.4574
CCCCOc1cccc(S(N)(=O)=O)c1,0.03,15,1.5129
CCCCCCOc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-],0.01,20,2.2013
CCCCCCCCCCCCCc1ccc(O)cc1O,0,21,5.95130000000001
CCCCCCCCCCCc1ccc(O)c(O)c1,0,19,5.17110000000001
COc1cccc(C2(O)CCCCC2CN(C)C)c1,0,19,2.6346
COc1ccccc1NC(=O)OCCN1CCOCC1,0.03,20,1.5759
COc1cccc(NC(=O)OCCN2CCOCC2)c1,0.03,20,1.5759
COc1ccc(NC(=O)OCCN2CCOCC2)cc1,0.03,20,1.5759
CCOc1ccccc1NC(=O)OCCN1CCOCC1,0.01,21,1.966
CCOc1cccc(NC(=O)OCCN2CCOCC2)c1,0.01,21,1.966
CCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,0.01,21,1.966
CS(=O)(=O)c1cccc2nc(N)nc(N)c12,0.63,16,0.1977
NC(=O)c1cccc2nc(N)nc(N)c12,,15,-0.1069
CCCNC(=O)c1cccc2nc(N)nc(N)c12,0.12,18,0.934
Nc1nc(N)c2c([N+](=O)[O-])cccc2n1,0.2,15,0.7024
CC(C)Oc1cccc2nc(N)nc(N)c12,0.03,16,1.5814
CCCCOc1cccc2nc(N)nc(N)c12,0.01,17,1.9731
Nc1nc(N)c2c(OCc3ccccc3)cccc2n1,0,20,2.3732
Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,0,19,2.5865
CCSc1cccc2nc(N)nc(N)c12,0.01,15,1.9062
CCCSc1cccc2nc(N)nc(N)c12,0.01,16,2.2963
Nc1nc(N)c2c(N3CCOCC3)cccc2n1,0.23,18,0.6308
Nc1nc(N)c2c(N3CCCCC3)cccc2n1,0.02,18,1.7845
Nc1nc(N)c2c(N)cccc2n1,0.42,13,0.3764
Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,0.02,21,1.627
CCCCCCCCCCCCOC(=O)N(C)SN(C)C(=O)Oc1ccc2c(c1)OCO2,0,32,6.39840000000001
CC1=NNC(=O)N(N=Cc2cccnc2)C1,0.15,16,0.8166
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,0,28,6.43010000000001
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,0,28,6.22350000000001
COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,0,21,2.9966
COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,0,31,3.8243
Fc1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,0,23,3.2904
FC(F)(F)c1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,0,26,4.1701
Cc1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,0,23,3.45972
CC1=C(C(=O)O)N2C(=O)C(NC(NC(=O)c3nn(-c4ccccc4)c(=O)[nH]c3=O)c3ccc(O)cc3)C2SC1,0.52,39,0.286900000000001
Cc1c(C=O)no[n+]1[O-],,9,-0.57108
Cc1no[n+]([O-])c1C=O,,9,-0.57108
CCCC(=NOCC)C1C(=O)CC(c2ccccc2)(c2ccccc2)OC1=O,0,28,4.255
CC=C(C)C1(C)CC(=O)C(C(CCC)=NOCC)C(=O)O1,0,21,3.0361
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1Cl,0,19,7.3993
O=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,,16,-0.8455
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,0,20,5.473
CN1CCOC(O)(c2ccccc2)C1,0.16,14,0.7937
CC1CN(C)CC(O)(c2ccccc2)O1,0.07,15,1.1822
CN1CCOC(O)(c2ccc(Br)cc2)C1,0.03,15,1.5562
CC1N(C)CCOC1(O)c1ccccc1,0.07,15,1.1822
CC1C(c2ccccc2)OC(O)(c2ccccc2)CN1C,0,21,2.9235
CN1CCOC(O)C1c1ccccc1,0.1,14,1.0081
CN1CCOC(O)(c2cccc(C(F)(F)F)c2)C1,0.02,18,1.8125
CCCOC1(c2ccccc2)CN(C)CCO1,0.01,17,2.228
C=CCOC1(c2ccccc2)CN(C)CCO1,0.01,17,2.004
C#CCOC1(c2ccccc2)CN(C)CCO1,0.04,17,1.4512
CCOC1(c2ccccc2)OCCN(C)C1C,0.01,17,2.2264
CCCCOC1(c2ccccc2)CN(C)CCO1,0,18,2.6181
CC(C)COC1(c2ccccc2)CN(C)CCO1,0,18,2.474
CSc1nccc(=O)[nH]1,0.32,9,0.4918
CCNC(=O)c1cccn1C,0.17,11,0.7748
O=C(O)CCSC1=NS(=O)(=O)c2ccccc2N1,0.04,18,1.3647
O=C(O)CCSC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,0,20,2.6715
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.01,19,2.1272
O=C(O)CCSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,0,20,2.8897
Cc1ccc2c(c1)NC(SCCC(=O)O)=NS2(=O)=O,0.02,19,1.67312
COc1c(Cl)cc(Cl)c(O)c1C(=O)NCC1CCCN1CCF,0,23,2.8713
O=C(O)CCSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.01,19,2.0181
COc1ccc2c(c1)NC(SCCC(=O)O)=NS2(=O)=O,0.04,20,1.3733
O=C(O)CCSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,0,22,2.3835
CCn1cc(C(=O)OCOC(C)=O)c(=O)c2ccc(C)nc21,0.04,22,1.40222
CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,0.02,23,1.79232
CCCCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.06,18,1.1904
Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,0.09,17,1.03242
O=c1[nH]c(=O)n(-c2ccc(Cl)cc2Cl)cc1F,0.01,17,1.9717
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0,22,3.3415
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0,23,3.5875
CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,0,24,2.34606
CC(=O)Nc1ccc(Br)c(Cl)c1C,0,13,3.36932
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,0,31,2.5838
Cc1ccccc1C(=O)CCN1CCCCC1,0,17,3.05372
CCn1c(=O)n(C)c(=O)c2[nH]cnc21,,14,-0.5568
CC1(C)C(C=C2CCSC2=O)C1C(=O)OCc1ccccc1,0,22,3.5919
CCn1ccc(=O)c(O)c1,0.27,10,0.5738
CCc1c(O)c(=O)ccn1CCO,0.78,13,0.1086
CCc1c(O)c(=O)ccn1CCOC,0.17,14,0.7627
CNc1ncnc2c1ncn2C1OC(CO)CC1F,0.33,19,0.4859
COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,0.03,33,1.48412
CS(=O)(=O)OCCC[Se]CCCOS(C)(=O)=O,0.55,17,0.2598
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,0,27,2.9109
CCOc1ccccc1OS(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,0.04,27,1.3514
CN(C)CCN(C)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,0.05,25,1.2887
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0,19,4.6079
CC(=NNC(=S)NNC(=S)Nc1ccccc1Cl)c1ccccn1,0,24,2.8247
COc1cc(S(C)=O)ccc1-c1nc2ncc(N)cc2[nH]1,0.01,21,1.9531
COc1ccc(-c2nc3ncc(N)cc3[nH]2)c(OC)c1,0.01,20,2.2243
COC(=O)c1c(C)[nH]c(-c2cccc(Cl)n2)c1C(=O)OC,0,21,2.61172
CC(C(=O)O)c1ccc(OCc2ccccc2)c(F)c1,0,20,3.5928
CCc1ccccc1S(I)=C(N(C)C)N(C)C,0,17,3.4374
COc1ccccc1S(I)=C(N(C)C)N(C)C,0,17,2.8836
CCOc1ccccc1S(I)=C(N(C)C)N(C)C,0,18,3.2737
CN(C)C(N(C)C)=S(I)c1ccccc1[N+](=O)[O-],0,18,2.7832
Cc1cccc(S(I)=C(N(C)C)N(C)C)c1,0,16,3.18342
COc1cccc(S(I)=C(N(C)C)N(C)C)c1,0,17,2.8836
CCOc1cccc(S(I)=C(N(C)C)N(C)C)c1,0,18,3.2737
CN(C)C(N(C)C)=S(I)c1cccc([N+](=O)[O-])c1,0,18,2.7832
CCc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0,17,3.4374
CCOc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0,18,3.2737
CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1[N+](=O)[O-],0,19,3.4366
Cc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,0,19,3.09162
CCc1cccc(S(I)=C(N(C)C)N(C)C)c1,0,17,3.4374
O=c1[nH]c(=O)n(C2CCC(CO)O2)cc1Cl,,16,-0.1401
COc1ccc(S(I)=C(N(C)C)N(C)C)c([N+](=O)[O-])c1,0,20,2.7918
CCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.39,22,0.4093
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,49,3.0924
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Br,0,19,4.4732
O=C(O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,0,19,4.3641
O=C(O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,0,19,4.3641
O=C(O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,0,19,4.3641
O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,0,20,4.0697
CC(=O)Nc1cc(Cl)c(F)c(Cl)c1F,0,14,3.23
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)C(C)C)OC1=O,0,47,2.4859
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CCOCC2)OC1=O,0.02,50,1.75550000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(O)C(O)C2)OC1=O,0.35,51,0.460700000000007
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CC(O)CO)OC1=O,0.2,51,0.708300000000007
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOC)Cc2ccccc2)OC1=O,0,48,2.4476
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOC)OC1=O,0.01,52,1.97560000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CC(=O)N(C)CCOCOC)Cc2ccccc2)OC1=O,0,50,2.42170000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOCCOC)OC1=O,0.01,55,1.99220000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOC)C(OCOC)C2)OC1=O,0.02,57,1.71710000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)OC1=O,0.02,63,1.75030000000001
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)Cc2ccccc2)OC1=O,0.01,61,2.19640000000001
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(Br)cc1,0,22,3.7208
CC(n1ccnc1)C(O)(c1ccc(F)cc1)c1ccc(F)cc1,0,23,3.6584
Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,0.03,19,1.53672
Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,0.09,19,1.06822
COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,0.17,20,0.7684
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,0.12,19,0.933900000000001
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,0.12,19,0.9339
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)co1,0.34,19,0.465400000000001
Nc1nc(=O)n(C2OC(CO)CC2F)cc1F,,17,-0.4175
Cc1nn(-c2cc(CC(Cl)C(=O)O)c(Cl)cc2F)c(=O)n1C(F)F,0,24,2.76452
CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,0,26,3.24302
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0,31,2.52402
CCOc1ncc(-c2ccncc2)cc1C#N,0,17,2.41398
COc1nc(C)c(-c2ccncc2)cc1C#N,0,17,2.3323
CCc1c(C(=O)O)c(=O)cnn1-c1ccc(Cl)cc1,0.01,19,2.1465
O=C(O)COc1ccc(Cl)c(Br)c1,0,13,2.5659
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0,20,2.65122
CCC(=O)OCOC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,0.01,27,2.26
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,0,26,4.0763
OCCN1CC=C(c2ccccc2)CC1,0.02,15,1.768
COc1cc(C(N)=O)ccc1-c1nc2ccncc2[nH]1,0.02,20,1.7324
CN(C)c1cccc(OCC2CN=C(N)O2)c1,0.14,17,0.8449
NC1=NCC(COc2ccc(N3CCOCC3)cc2)O1,0.24,20,0.6155
CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN1CCOCC1)C(C)C,0,56,4.67450000000001
CCOC1OC2OC3(C)CCC4C(C)C(O)CC(C1C)C24OO3,0.01,23,2.2017
CCOC1OC2OC3(C)CC(O)C4C(C)CCC(C1C)C24OO3,0.01,23,2.2017
CCOC1OC2OC3(C)CCC4C(CO)CCC(C1C)C24OO3,0.01,23,2.2033
CC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,0,18,2.5048
O=C(CCl)Nc1ccc2nn(C3CCCC3)nc2c1,0,19,2.7237
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)C(Cl)Cl,0,20,3.2886
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)C(Cl)(Cl)Cl,0,21,3.8551
CC(C)(C)C(=O)Nc1ccc2nn(C3CCCC3)nc2c1,0,21,3.531
CCOC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,0,20,3.1148
CC(C)COC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,0,22,3.7509
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccccc1,0,23,3.7987
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(Cl)cc1,0,24,4.4521
COc1ccc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,0,25,3.8073
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(C(F)(F)F)cc1,0,27,4.8175
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,0,26,3.7069
O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(Cl)c(Cl)c1,0,25,5.1055
COc1cc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc(OC)c1OC,0,29,3.8245
CS(=O)(=O)Nc1ccc2nn(C3CCCC3)nc2c1,0.01,19,1.9179
Cc1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,0,25,3.65562
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,0,27,3.2554
Nc1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,0,25,2.9294
COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,,30,-1.7202
CCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,,31,-1.3301
CC(C)OC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,,32,-0.941599999999996
CCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,,33,-0.549899999999996
CC(C)COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,,33,-0.693999999999996
CCCCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,0.59,35,0.230300000000004
CCCCCCCCOC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,0.1,37,1.0105
CCCCC(CC)COC(=O)n1cnc(CC(NC(=O)C2CCC(=O)N2)C(=O)N2CCCC2C(N)=O)c1,0.14,37,0.866400000000004
NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OC2CCCCC2)cn1)NC(=O)C1CCC(=O)N1,,35,-0.017299999999998
NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OCc2ccccc2)cn1)NC(=O)C1CCC(=O)N1,,36,-0.149799999999998
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl,0,17,6.0925
Clc1cc(Cl)c(Oc2c(Cl)cccc2Cl)cc1Cl,0,18,6.7459
CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)CC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,0,54,2.9626
O=C1CC2(CCCC2)C(=O)N1O,0.2,12,0.6949
O=C1CC2(CCCC2)C(=O)N1OCc1ccccc1,0,19,2.4375
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cn(C)cn2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O,0.01,49,2.212
COc1ccc(-c2nc3cnccc3o2)c(OC)c1,0,19,2.907
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,0,19,7.3993
Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,0,18,6.7459
CC1c2nc3ccccc3c(=O)n2CN1C,0.04,16,1.3604
CCN1Cn2c(nc3ccccc3c2=O)C1C,0.02,17,1.7505
CCCN1Cn2c(nc3ccccc3c2=O)C1C,0.01,18,2.1406
CCCCN1Cn2c(nc3ccccc3c2=O)C1C,0,19,2.5307
CC1c2nc3ccccc3c(=O)n2CN1CCO,0.19,18,0.7229
CC1c2nc3ccccc3c(=O)n2CN1CCc1ccccc1,0,23,2.9733
CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,0,22,2.9308
CC1c2nc3ccccc3c(=O)n2CN1c1ccccc1,0,21,2.9352
COc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,0,23,2.9438
Cc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,0,22,3.24362
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,0,18,2.87488
C=CC(=O)NCCCN1CCSCC1,0.19,14,0.7275
O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(CN2CCOCC2)c1,0.17,27,0.7663
O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccc(CN2CCOCC2)cc1,0.17,27,0.7663
